# WebDab output on Tue Mar 18 17:53:47 2025
# Datasource: EMEP/CEIP 2025, Emissions as used in EMEP models
# Terms of reference: CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/deed.en)
# Emission category: NFR14/NFR19
# Format: ISO2;YEAR;SECTOR;POLLUTANT;UNIT;NUMBER/FLAG
AT;2004;NATIONAL TOTAL;NH3;Gg;65.94568455
DE;2004;NATIONAL TOTAL;NH3;Gg;617.5411232
EE;2004;NATIONAL TOTAL;NH3;Gg;9.90558033
NO;2004;NATIONAL TOTAL;NH3;Gg;31.47844219
LI;2004;NATIONAL TOTAL;NH3;Gg;0.098514814
FI;2004;NATIONAL TOTAL;NH3;Gg;41.75897281
TJ;2004;NATIONAL TOTAL;NH3;Gg;42.680624
CH;2004;NATIONAL TOTAL;NH3;Gg;59.47769877
DK;2004;NATIONAL TOTAL;NH3;Gg;101.7026855
IE;2004;NATIONAL TOTAL;NH3;Gg;123.3662348
MD;2004;NATIONAL TOTAL;NH3;Gg;22.73265931
UZ;2004;NATIONAL TOTAL;NH3;Gg;166.30955
GB;2004;NATIONAL TOTAL;NH3;Gg;288.8918093
ME;2004;NATIONAL TOTAL;NH3;Gg;5.967548813
BG;2004;NATIONAL TOTAL;NH3;Gg;62.52982205
BE;2004;NATIONAL TOTAL;NH3;Gg;80.89316377
MT;2004;NATIONAL TOTAL;NH3;Gg;2.068276383
RS;2004;NATIONAL TOTAL;NH3;Gg;109.8441122
ES;2004;NATIONAL TOTAL;NH3;Gg;527.1069255
PL;2004;NATIONAL TOTAL;NH3;Gg;314.5843438
HR;2004;NATIONAL TOTAL;NH3;Gg;42.47479848
SK;2004;NATIONAL TOTAL;NH3;Gg;33.10513712
LU;2004;NATIONAL TOTAL;NH3;Gg;6.473218274
TM;2004;NATIONAL TOTAL;NH3;Gg;30.043926
RU;2004;NATIONAL TOTAL;NH3;Gg;959.3588599
FR;2004;NATIONAL TOTAL;NH3;Gg;623.2128639
CY;2004;NATIONAL TOTAL;NH3;Gg;9.869503684
IT;2004;NATIONAL TOTAL;NH3;Gg;502.2575915
IS;2004;NATIONAL TOTAL;NH3;Gg;4.521854602
HU;2004;NATIONAL TOTAL;NH3;Gg;92.1086869
SE;2004;NATIONAL TOTAL;NH3;Gg;58.87375175
AZ;2004;NATIONAL TOTAL;NH3;Gg;80.377373
BA;2004;NATIONAL TOTAL;NH3;Gg;17.536034
TR;2004;NATIONAL TOTAL;NH3;Gg;617.7825409
KZ;2004;NATIONAL TOTAL;NH3;Gg;92.339044
LV;2004;NATIONAL TOTAL;NH3;Gg;14.74174302
RO;2004;NATIONAL TOTAL;NH3;Gg;187.8599679
BY;2004;NATIONAL TOTAL;NH3;Gg;112.823672
GE;2004;NATIONAL TOTAL;NH3;Gg;46.91828854
MK;2004;NATIONAL TOTAL;NH3;Gg;11.03861682
LT;2004;NATIONAL TOTAL;NH3;Gg;39.4897711
SI;2004;NATIONAL TOTAL;NH3;Gg;18.54213342
AM;2004;NATIONAL TOTAL;NH3;Gg;10.613478
PT;2004;NATIONAL TOTAL;NH3;Gg;61.49323235
KG;2004;NATIONAL TOTAL;NH3;Gg;39.61310951
MC;2004;NATIONAL TOTAL;NH3;Gg;0.005317301
AST;2004;NATIONAL TOTAL;NH3;Gg;2773.435321
RUE;2004;NATIONAL TOTAL;NH3;Gg;233.4427532
GR;2004;NATIONAL TOTAL;NH3;Gg;82.42326875
UA;2004;NATIONAL TOTAL;NH3;Gg;223.814198
AL;2004;NATIONAL TOTAL;NH3;Gg;17.455308
ME;2004;NATIONAL TOTAL;NMVOC;Gg;14.054288
AM;2004;NATIONAL TOTAL;NMVOC;Gg;44.73383
MED;2004;NATIONAL TOTAL;NMVOC;Gg;11.837984
NO;2004;NATIONAL TOTAL;NMVOC;Gg;290.1517568
KG;2004;NATIONAL TOTAL;NMVOC;Gg;44.6435017
KZ;2004;NATIONAL TOTAL;NMVOC;Gg;676.959232
DK;2004;NATIONAL TOTAL;NMVOC;Gg;165.8682114
NOA;2004;NATIONAL TOTAL;NMVOC;Gg;2087.416807
DE;2004;NATIONAL TOTAL;NMVOC;Gg;1518.964583
CAS;2004;NATIONAL TOTAL;NMVOC;Gg;0.154876852
CH;2004;NATIONAL TOTAL;NMVOC;Gg;118.5266003
EE;2004;NATIONAL TOTAL;NMVOC;Gg;34.70519073
AL;2004;NATIONAL TOTAL;NMVOC;Gg;41.739486
ATL;2004;NATIONAL TOTAL;NMVOC;Gg;7.21786215
ES;2004;NATIONAL TOTAL;NMVOC;Gg;764.7457556
FR;2004;NATIONAL TOTAL;NMVOC;Gg;1856.489119
MK;2004;NATIONAL TOTAL;NMVOC;Gg;38.22023868
BAS;2004;NATIONAL TOTAL;NMVOC;Gg;2.825743479
SK;2004;NATIONAL TOTAL;NMVOC;Gg;125.9839295
SE;2004;NATIONAL TOTAL;NMVOC;Gg;205.2746405
FI;2004;NATIONAL TOTAL;NMVOC;Gg;157.9105448
CZ;2004;NATIONAL TOTAL;NMVOC;Gg;403.3275591
GE;2004;NATIONAL TOTAL;NMVOC;Gg;38.48005845
IS;2004;NATIONAL TOTAL;NMVOC;Gg;7.370466688
GR;2004;NATIONAL TOTAL;NMVOC;Gg;343.3333311
MD;2004;NATIONAL TOTAL;NMVOC;Gg;45.05497919
BLS;2004;NATIONAL TOTAL;NMVOC;Gg;0.858511587
AST;2004;NATIONAL TOTAL;NMVOC;Gg;4380.721252
TR;2004;NATIONAL TOTAL;NMVOC;Gg;904.86254
IT;2004;NATIONAL TOTAL;NMVOC;Gg;1331.659926
LV;2004;NATIONAL TOTAL;NMVOC;Gg;53.24064836
SI;2004;NATIONAL TOTAL;NMVOC;Gg;48.5676704
IE;2004;NATIONAL TOTAL;NMVOC;Gg;123.3198116
RU;2004;NATIONAL TOTAL;NMVOC;Gg;2749.518631
NOS;2004;NATIONAL TOTAL;NMVOC;Gg;6.726873761
UZ;2004;NATIONAL TOTAL;NMVOC;Gg;327.141006
PT;2004;NATIONAL TOTAL;NMVOC;Gg;220.4288209
TM;2004;NATIONAL TOTAL;NMVOC;Gg;117.688896
GB;2004;NATIONAL TOTAL;NMVOC;Gg;1329.516372
MT;2004;NATIONAL TOTAL;NMVOC;Gg;4.249228468
AT;2004;NATIONAL TOTAL;NMVOC;Gg;150.2082289
AZ;2004;NATIONAL TOTAL;NMVOC;Gg;185.855414
BY;2004;NATIONAL TOTAL;NMVOC;Gg;281.315018
LT;2004;NATIONAL TOTAL;NMVOC;Gg;47.68545773
UA;2004;NATIONAL TOTAL;NMVOC;Gg;812.39157
LI;2004;NATIONAL TOTAL;NMVOC;Gg;0.404088937
BA;2004;NATIONAL TOTAL;NMVOC;Gg;108.677132
BE;2004;NATIONAL TOTAL;NMVOC;Gg;217.9390196
RS;2004;NATIONAL TOTAL;NMVOC;Gg;153.1692646
HU;2004;NATIONAL TOTAL;NMVOC;Gg;187.2756957
MC;2004;NATIONAL TOTAL;NMVOC;Gg;0.337406236
TJ;2004;NATIONAL TOTAL;NMVOC;Gg;55.152076
BG;2004;NATIONAL TOTAL;NMVOC;Gg;102.2396764
PL;2004;NATIONAL TOTAL;NMVOC;Gg;792.7019736
RUE;2004;NATIONAL TOTAL;NMVOC;Gg;956.3884223
RO;2004;NATIONAL TOTAL;NMVOC;Gg;350.4642781
CY;2004;NATIONAL TOTAL;NMVOC;Gg;14.31744784
HR;2004;NATIONAL TOTAL;NMVOC;Gg;112.5613764
NL;2004;NATIONAL TOTAL;NMVOC;Gg;267.8009736
LU;2004;NATIONAL TOTAL;NMVOC;Gg;15.83230704
CH;2004;NATIONAL TOTAL;NOx;Gg;93.67243125
LI;2004;NATIONAL TOTAL;NOx;Gg;0.505688767
IT;2004;NATIONAL TOTAL;NOx;Gg;1348.973908
TJ;2004;NATIONAL TOTAL;NOx;Gg;18.731796
CY;2004;NATIONAL TOTAL;NOx;Gg;22.15261764
NOS;2004;NATIONAL TOTAL;NOx;Gg;766.8279976
GE;2004;NATIONAL TOTAL;NOx;Gg;19.87030474
SE;2004;NATIONAL TOTAL;NOx;Gg;196.5162516
PT;2004;NATIONAL TOTAL;NOx;Gg;281.7894173
KG;2004;NATIONAL TOTAL;NOx;Gg;32.566124
AT;2004;NATIONAL TOTAL;NOx;Gg;242.2055426
EE;2004;NATIONAL TOTAL;NOx;Gg;45.36402987
FI;2004;NATIONAL TOTAL;NOx;Gg;237.3888268
CAS;2004;NATIONAL TOTAL;NOx;Gg;11.97593526
ME;2004;NATIONAL TOTAL;NOx;Gg;5.6862
MT;2004;NATIONAL TOTAL;NOx;Gg;8.516547902
SK;2004;NATIONAL TOTAL;NOx;Gg;102.9896517
UA;2004;NATIONAL TOTAL;NOx;Gg;1194.029506
BY;2004;NATIONAL TOTAL;NOx;Gg;231.553926
LT;2004;NATIONAL TOTAL;NOx;Gg;61.79834712
LU;2004;NATIONAL TOTAL;NOx;Gg;55.04675783
HR;2004;NATIONAL TOTAL;NOx;Gg;86.25588471
AZ;2004;NATIONAL TOTAL;NOx;Gg;121.00601
MK;2004;NATIONAL TOTAL;NOx;Gg;37.20008678
GB;2004;NATIONAL TOTAL;NOx;Gg;1738.985022
BE;2004;NATIONAL TOTAL;NOx;Gg;348.3873247
MC;2004;NATIONAL TOTAL;NOx;Gg;0.391065023
UZ;2004;NATIONAL TOTAL;NOx;Gg;462.21845
RO;2004;NATIONAL TOTAL;NOx;Gg;342.6073459
GR;2004;NATIONAL TOTAL;NOx;Gg;458.4623533
BG;2004;NATIONAL TOTAL;NOx;Gg;175.6202586
FR;2004;NATIONAL TOTAL;NOx;Gg;1655.952058
HU;2004;NATIONAL TOTAL;NOx;Gg;182.5398428
RUE;2004;NATIONAL TOTAL;NOx;Gg;1007.213152
IS;2004;NATIONAL TOTAL;NOx;Gg;29.94785915
NL;2004;NATIONAL TOTAL;NOx;Gg;456.3756781
AST;2004;NATIONAL TOTAL;NOx;Gg;3048.009343
KZ;2004;NATIONAL TOTAL;NOx;Gg;545.868284
LV;2004;NATIONAL TOTAL;NOx;Gg;46.96919168
NO;2004;NATIONAL TOTAL;NOx;Gg;207.5450542
MED;2004;NATIONAL TOTAL;NOx;Gg;1554.449842
DE;2004;NATIONAL TOTAL;NOx;Gg;1617.153642
BLS;2004;NATIONAL TOTAL;NOx;Gg;104.540942
SI;2004;NATIONAL TOTAL;NOx;Gg;53.92488487
BAS;2004;NATIONAL TOTAL;NOx;Gg;343.3077698
PL;2004;NATIONAL TOTAL;NOx;Gg;818.4250366
TR;2004;NATIONAL TOTAL;NOx;Gg;1015.708342
DK;2004;NATIONAL TOTAL;NOx;Gg;213.3074965
RS;2004;NATIONAL TOTAL;NOx;Gg;179.7422241
RU;2004;NATIONAL TOTAL;NOx;Gg;3681.733824
AL;2004;NATIONAL TOTAL;NOx;Gg;29.199744
NOA;2004;NATIONAL TOTAL;NOx;Gg;832.0142895
TM;2004;NATIONAL TOTAL;NOx;Gg;169.233262
BA;2004;NATIONAL TOTAL;NOx;Gg;53.948902
IE;2004;NATIONAL TOTAL;NOx;Gg;172.5698313
MD;2004;NATIONAL TOTAL;NOx;Gg;25.60294541
CZ;2004;NATIONAL TOTAL;NOx;Gg;307.770237
AM;2004;NATIONAL TOTAL;NOx;Gg;19.038056
ES;2004;NATIONAL TOTAL;NOx;Gg;1345.626497
ATL;2004;NATIONAL TOTAL;NOx;Gg;967.850104
RO;2004;NATIONAL TOTAL;PM2.5;Gg;119.3545456
TR;2004;NATIONAL TOTAL;PM2.5;Gg;349.18131
HR;2004;NATIONAL TOTAL;PM2.5;Gg;41.97664018
MC;2004;NATIONAL TOTAL;PM2.5;Gg;0.016468399
NOS;2004;NATIONAL TOTAL;PM2.5;Gg;17.86201111
CZ;2004;NATIONAL TOTAL;PM2.5;Gg;82.51267331
PL;2004;NATIONAL TOTAL;PM2.5;Gg;311.7340585
LV;2004;NATIONAL TOTAL;PM2.5;Gg;30.44194163
LI;2004;NATIONAL TOTAL;PM2.5;Gg;0.030793052
NOA;2004;NATIONAL TOTAL;PM2.5;Gg;169.18551
IT;2004;NATIONAL TOTAL;PM2.5;Gg;161.340999
HU;2004;NATIONAL TOTAL;PM2.5;Gg;42.77147298
BA;2004;NATIONAL TOTAL;PM2.5;Gg;45.841612
ES;2004;NATIONAL TOTAL;PM2.5;Gg;174.6825994
CH;2004;NATIONAL TOTAL;PM2.5;Gg;14.32203309
UZ;2004;NATIONAL TOTAL;PM2.5;Gg;55.732214
FI;2004;NATIONAL TOTAL;PM2.5;Gg;26.6133249
RU;2004;NATIONAL TOTAL;PM2.5;Gg;383.2890192
KG;2004;NATIONAL TOTAL;PM2.5;Gg;12.19950327
AM;2004;NATIONAL TOTAL;PM2.5;Gg;10.664956
TM;2004;NATIONAL TOTAL;PM2.5;Gg;15.256952
AST;2004;NATIONAL TOTAL;PM2.5;Gg;849.9269147
DK;2004;NATIONAL TOTAL;PM2.5;Gg;20.99257611
CAS;2004;NATIONAL TOTAL;PM2.5;Gg;0.276875985
UA;2004;NATIONAL TOTAL;PM2.5;Gg;400.63061
RUE;2004;NATIONAL TOTAL;PM2.5;Gg;75.68169191
MT;2004;NATIONAL TOTAL;PM2.5;Gg;0.825855518
PT;2004;NATIONAL TOTAL;PM2.5;Gg;59.68162521
MED;2004;NATIONAL TOTAL;PM2.5;Gg;34.16712861
MK;2004;NATIONAL TOTAL;PM2.5;Gg;31.72442027
GB;2004;NATIONAL TOTAL;PM2.5;Gg;110.7699708
BE;2004;NATIONAL TOTAL;PM2.5;Gg;36.85076789
MD;2004;NATIONAL TOTAL;PM2.5;Gg;4.847881834
GE;2004;NATIONAL TOTAL;PM2.5;Gg;19.754512
KZ;2004;NATIONAL TOTAL;PM2.5;Gg;149.782002
SI;2004;NATIONAL TOTAL;PM2.5;Gg;14.2555034
BY;2004;NATIONAL TOTAL;PM2.5;Gg;55.712206
CY;2004;NATIONAL TOTAL;PM2.5;Gg;2.193929408
AL;2004;NATIONAL TOTAL;PM2.5;Gg;10.392494
SE;2004;NATIONAL TOTAL;PM2.5;Gg;31.6626118
IE;2004;NATIONAL TOTAL;PM2.5;Gg;18.41056378
DE;2004;NATIONAL TOTAL;PM2.5;Gg;138.4168739
GR;2004;NATIONAL TOTAL;PM2.5;Gg;67.82537425
IS;2004;NATIONAL TOTAL;PM2.5;Gg;1.549820347
RS;2004;NATIONAL TOTAL;PM2.5;Gg;42.3053541
SK;2004;NATIONAL TOTAL;PM2.5;Gg;30.1817702
NO;2004;NATIONAL TOTAL;PM2.5;Gg;38.41858276
LU;2004;NATIONAL TOTAL;PM2.5;Gg;2.611667871
NL;2004;NATIONAL TOTAL;PM2.5;Gg;30.56027118
ME;2004;NATIONAL TOTAL;PM2.5;Gg;7.53413
AT;2004;NATIONAL TOTAL;PM2.5;Gg;23.48845493
BAS;2004;NATIONAL TOTAL;PM2.5;Gg;8.017971369
EE;2004;NATIONAL TOTAL;PM2.5;Gg;8.796908015
LT;2004;NATIONAL TOTAL;PM2.5;Gg;9.403973529
FR;2004;NATIONAL TOTAL;PM2.5;Gg;359.8563161
BG;2004;NATIONAL TOTAL;PM2.5;Gg;40.39862946
ATL;2004;NATIONAL TOTAL;PM2.5;Gg;21.12506226
AZ;2004;NATIONAL TOTAL;PM2.5;Gg;16.325936
BLS;2004;NATIONAL TOTAL;PM2.5;Gg;2.217887829
TJ;2004;NATIONAL TOTAL;PM2.5;Gg;11.038442
UA;2004;NATIONAL TOTAL;PMcoarse;Gg;195.686928
IS;2004;NATIONAL TOTAL;PMcoarse;Gg;1.837319218
FR;2004;NATIONAL TOTAL;PMcoarse;Gg;104.2617363
MK;2004;NATIONAL TOTAL;PMcoarse;Gg;14.05621132
ME;2004;NATIONAL TOTAL;PMcoarse;Gg;2.849796
NOA;2004;NATIONAL TOTAL;PMcoarse;Gg;100.3432084
BG;2004;NATIONAL TOTAL;PMcoarse;Gg;31.08458982
TJ;2004;NATIONAL TOTAL;PMcoarse;Gg;3.902654
CY;2004;NATIONAL TOTAL;PMcoarse;Gg;2.285613638
EE;2004;NATIONAL TOTAL;PMcoarse;Gg;9.27623605
IE;2004;NATIONAL TOTAL;PMcoarse;Gg;16.31449017
PT;2004;NATIONAL TOTAL;PMcoarse;Gg;20.75638449
GB;2004;NATIONAL TOTAL;PMcoarse;Gg;84.19166741
PL;2004;NATIONAL TOTAL;PMcoarse;Gg;118.8403371
AT;2004;NATIONAL TOTAL;PMcoarse;Gg;16.13466806
LI;2004;NATIONAL TOTAL;PMcoarse;Gg;0.015511136
BE;2004;NATIONAL TOTAL;PMcoarse;Gg;16.92462071
ES;2004;NATIONAL TOTAL;PMcoarse;Gg;127.2679079
RS;2004;NATIONAL TOTAL;PMcoarse;Gg;14.60836179
BY;2004;NATIONAL TOTAL;PMcoarse;Gg;20.127652
UZ;2004;NATIONAL TOTAL;PMcoarse;Gg;19.521904
LU;2004;NATIONAL TOTAL;PMcoarse;Gg;0.66559897
AL;2004;NATIONAL TOTAL;PMcoarse;Gg;2.210488
KG;2004;NATIONAL TOTAL;PMcoarse;Gg;19.13996248
AST;2004;NATIONAL TOTAL;PMcoarse;Gg;551.7961244
KZ;2004;NATIONAL TOTAL;PMcoarse;Gg;134.52567
MT;2004;NATIONAL TOTAL;PMcoarse;Gg;0.698528316
CAS;2004;NATIONAL TOTAL;PMcoarse;Gg;0.159530599
HU;2004;NATIONAL TOTAL;PMcoarse;Gg;31.0725188
RUE;2004;NATIONAL TOTAL;PMcoarse;Gg;37.71878311
TR;2004;NATIONAL TOTAL;PMcoarse;Gg;111.71407
AZ;2004;NATIONAL TOTAL;PMcoarse;Gg;4.812454
FI;2004;NATIONAL TOTAL;PMcoarse;Gg;17.26539508
DK;2004;NATIONAL TOTAL;PMcoarse;Gg;11.0963552
GR;2004;NATIONAL TOTAL;PMcoarse;Gg;63.34230384
CZ;2004;NATIONAL TOTAL;PMcoarse;Gg;18.70870256
SI;2004;NATIONAL TOTAL;PMcoarse;Gg;4.098322336
IT;2004;NATIONAL TOTAL;PMcoarse;Gg;103.7590866
RU;2004;NATIONAL TOTAL;PMcoarse;Gg;465.5071653
SE;2004;NATIONAL TOTAL;PMcoarse;Gg;31.90502473
MD;2004;NATIONAL TOTAL;PMcoarse;Gg;3.041632344
HR;2004;NATIONAL TOTAL;PMcoarse;Gg;16.15634327
CH;2004;NATIONAL TOTAL;PMcoarse;Gg;7.556041699
DE;2004;NATIONAL TOTAL;PMcoarse;Gg;113.7246905
NL;2004;NATIONAL TOTAL;PMcoarse;Gg;14.10772021
LT;2004;NATIONAL TOTAL;PMcoarse;Gg;15.22223954
TM;2004;NATIONAL TOTAL;PMcoarse;Gg;3.680348
AM;2004;NATIONAL TOTAL;PMcoarse;Gg;1.566558
NO;2004;NATIONAL TOTAL;PMcoarse;Gg;18.18443417
RO;2004;NATIONAL TOTAL;PMcoarse;Gg;42.38107186
BA;2004;NATIONAL TOTAL;PMcoarse;Gg;18.897432
GE;2004;NATIONAL TOTAL;PMcoarse;Gg;3.070628
LV;2004;NATIONAL TOTAL;PMcoarse;Gg;12.4855563
SK;2004;NATIONAL TOTAL;PMcoarse;Gg;8.802656989
MC;2004;NATIONAL TOTAL;PMcoarse;Gg;0.007948817
TR;2004;NATIONAL TOTAL;SOx;Gg;1676.0267
NOS;2004;NATIONAL TOTAL;SOx;Gg;417.3442619
IS;2004;NATIONAL TOTAL;SOx;Gg;30.55404511
GR;2004;NATIONAL TOTAL;SOx;Gg;568.3903477
MT;2004;NATIONAL TOTAL;SOx;Gg;12.10970418
CH;2004;NATIONAL TOTAL;SOx;Gg;15.5368243
NO;2004;NATIONAL TOTAL;SOx;Gg;24.52344911
AZ;2004;NATIONAL TOTAL;SOx;Gg;132.645394
BY;2004;NATIONAL TOTAL;SOx;Gg;97.168224
UZ;2004;NATIONAL TOTAL;SOx;Gg;334.278354
SE;2004;NATIONAL TOTAL;SOx;Gg;36.3016513
NOA;2004;NATIONAL TOTAL;SOx;Gg;873.5369855
FR;2004;NATIONAL TOTAL;SOx;Gg;475.7411763
MK;2004;NATIONAL TOTAL;SOx;Gg;95.63102146
UA;2004;NATIONAL TOTAL;SOx;Gg;1321.424638
BAS;2004;NATIONAL TOTAL;SOx;Gg;221.1495586
FI;2004;NATIONAL TOTAL;SOx;Gg;83.59406964
BLS;2004;NATIONAL TOTAL;SOx;Gg;50.09671503
ME;2004;NATIONAL TOTAL;SOx;Gg;51.71065904
MD;2004;NATIONAL TOTAL;SOx;Gg;4.855495305
TJ;2004;NATIONAL TOTAL;SOx;Gg;9.442242
NL;2004;NATIONAL TOTAL;SOx;Gg;69.46313112
DE;2004;NATIONAL TOTAL;SOx;Gg;486.5966983
CZ;2004;NATIONAL TOTAL;SOx;Gg;215.0773039
DK;2004;NATIONAL TOTAL;SOx;Gg;28.72208557
BE;2004;NATIONAL TOTAL;SOx;Gg;154.7723606
SI;2004;NATIONAL TOTAL;SOx;Gg;50.49940658
PT;2004;NATIONAL TOTAL;SOx;Gg;188.0619979
KG;2004;NATIONAL TOTAL;SOx;Gg;25.929334
RO;2004;NATIONAL TOTAL;SOx;Gg;558.279577
AL;2004;NATIONAL TOTAL;SOx;Gg;14.372112
RS;2004;NATIONAL TOTAL;SOx;Gg;517.9088185
AST;2004;NATIONAL TOTAL;SOx;Gg;2965.050168
MC;2004;NATIONAL TOTAL;SOx;Gg;0.060819812
HU;2004;NATIONAL TOTAL;SOx;Gg;152.3958987
LV;2004;NATIONAL TOTAL;SOx;Gg;9.301015292
LI;2004;NATIONAL TOTAL;SOx;Gg;0.036861837
IT;2004;NATIONAL TOTAL;SOx;Gg;489.2166613
KZ;2004;NATIONAL TOTAL;SOx;Gg;1148.465536
RU;2004;NATIONAL TOTAL;SOx;Gg;2278.658872
EE;2004;NATIONAL TOTAL;SOx;Gg;88.51455794
AT;2004;NATIONAL TOTAL;SOx;Gg;26.56739765
ATL;2004;NATIONAL TOTAL;SOx;Gg;554.7881489
CY;2004;NATIONAL TOTAL;SOx;Gg;40.3245078
TM;2004;NATIONAL TOTAL;SOx;Gg;89.398334
LT;2004;NATIONAL TOTAL;SOx;Gg;25.80140462
ES;2004;NATIONAL TOTAL;SOx;Gg;1252.987103
BA;2004;NATIONAL TOTAL;SOx;Gg;219.48987
GE;2004;NATIONAL TOTAL;SOx;Gg;6.500486
GB;2004;NATIONAL TOTAL;SOx;Gg;900.5844149
SK;2004;NATIONAL TOTAL;SOx;Gg;94.70462056
RUE;2004;NATIONAL TOTAL;SOx;Gg;750.9827122
CAS;2004;NATIONAL TOTAL;SOx;Gg;4.090421711
IE;2004;NATIONAL TOTAL;SOx;Gg;73.67210351
AM;2004;NATIONAL TOTAL;SOx;Gg;1.69622
PL;2004;NATIONAL TOTAL;SOx;Gg;1124.709683
MED;2004;NATIONAL TOTAL;SOx;Gg;918.5957073
BG;2004;NATIONAL TOTAL;SOx;Gg;950.5491548
HR;2004;NATIONAL TOTAL;SOx;Gg;52.31236738
LU;2004;NATIONAL TOTAL;SOx;Gg;2.636516596
ATL;2005;NATIONAL TOTAL;CO;Gg;49.3235857
NL;2005;NATIONAL TOTAL;CO;Gg;708.0307872
SE;2005;NATIONAL TOTAL;CO;Gg;492.8252241
BAS;2005;NATIONAL TOTAL;CO;Gg;21.43862953
MD;2005;NATIONAL TOTAL;CO;Gg;72.85829936
IT;2005;NATIONAL TOTAL;CO;Gg;3501.711055
DK;2005;NATIONAL TOTAL;CO;Gg;429.523499
MT;2005;NATIONAL TOTAL;CO;Gg;15.55150465
LV;2005;NATIONAL TOTAL;CO;Gg;211.885756
PL;2005;NATIONAL TOTAL;CO;Gg;3069.417729
LT;2005;NATIONAL TOTAL;CO;Gg;175.3642198
ES;2005;NATIONAL TOTAL;CO;Gg;1994.359461
BG;2005;NATIONAL TOTAL;CO;Gg;339.4344295
AT;2005;NATIONAL TOTAL;CO;Gg;624.998244
RS;2005;NATIONAL TOTAL;CO;Gg;403.3647548
MED;2005;NATIONAL TOTAL;CO;Gg;81.44126406
SI;2005;NATIONAL TOTAL;CO;Gg;181.9962049
CH;2005;NATIONAL TOTAL;CO;Gg;321.4205607
MC;2005;NATIONAL TOTAL;CO;Gg;2.090575165
KZ;2005;NATIONAL TOTAL;CO;Gg;1430.42503
LU;2005;NATIONAL TOTAL;CO;Gg;39.75271996
NOS;2005;NATIONAL TOTAL;CO;Gg;57.0249551
NOA;2005;NATIONAL TOTAL;CO;Gg;3460.831709
BLS;2005;NATIONAL TOTAL;CO;Gg;6.588433292
BA;2005;NATIONAL TOTAL;CO;Gg;240.44316
RUE;2005;NATIONAL TOTAL;CO;Gg;1631.112088
TR;2005;NATIONAL TOTAL;CO;Gg;2821.86963
HR;2005;NATIONAL TOTAL;CO;Gg;422.5425537
SK;2005;NATIONAL TOTAL;CO;Gg;572.813552
AL;2005;NATIONAL TOTAL;CO;Gg;79.51004
MK;2005;NATIONAL TOTAL;CO;Gg;75.1617194
AM;2005;NATIONAL TOTAL;CO;Gg;145.13124
AZ;2005;NATIONAL TOTAL;CO;Gg;426.87814
TJ;2005;NATIONAL TOTAL;CO;Gg;119.77267
IE;2005;NATIONAL TOTAL;CO;Gg;299.212083
RO;2005;NATIONAL TOTAL;CO;Gg;1223.660627
UZ;2005;NATIONAL TOTAL;CO;Gg;948.50398
GB;2005;NATIONAL TOTAL;CO;Gg;3067.953275
RU;2005;NATIONAL TOTAL;CO;Gg;9762.500719
FR;2005;NATIONAL TOTAL;CO;Gg;5804.237718
EE;2005;NATIONAL TOTAL;CO;Gg;142.4441519
CAS;2005;NATIONAL TOTAL;CO;Gg;1.249847576
KG;2005;NATIONAL TOTAL;CO;Gg;161.67429
ME;2005;NATIONAL TOTAL;CO;Gg;78.8121
HU;2005;NATIONAL TOTAL;CO;Gg;697.3365289
CY;2005;NATIONAL TOTAL;CO;Gg;23.70618552
UA;2005;NATIONAL TOTAL;CO;Gg;3958.08252
NO;2005;NATIONAL TOTAL;CO;Gg;540.2938427
AST;2005;NATIONAL TOTAL;CO;Gg;11163.25774
FI;2005;NATIONAL TOTAL;CO;Gg;519.4173816
IS;2005;NATIONAL TOTAL;CO;Gg;50.16133107
BY;2005;NATIONAL TOTAL;CO;Gg;694.38276
LI;2005;NATIONAL TOTAL;CO;Gg;0.601818689
GE;2005;NATIONAL TOTAL;CO;Gg;85.49429951
PT;2005;NATIONAL TOTAL;CO;Gg;508.7815434
CZ;2005;NATIONAL TOTAL;CO;Gg;1253.021355
DE;2005;NATIONAL TOTAL;CO;Gg;3789.905819
GR;2005;NATIONAL TOTAL;CO;Gg;861.8648595
TM;2005;NATIONAL TOTAL;CO;Gg;503.581
BE;2005;NATIONAL TOTAL;CO;Gg;800.9392712
KZ;2005;NATIONAL TOTAL;NH3;Gg;96.31629
CH;2005;NATIONAL TOTAL;NH3;Gg;60.07517346
ME;2005;NATIONAL TOTAL;NH3;Gg;4.37501798
MT;2005;NATIONAL TOTAL;NH3;Gg;1.866047423
NOA;2005;NATIONAL TOTAL;NH3;Gg;367.6874957
LU;2005;NATIONAL TOTAL;NH3;Gg;6.379078591
HR;2005;NATIONAL TOTAL;NH3;Gg;39.69757666
SE;2005;NATIONAL TOTAL;NH3;Gg;57.40793065
NO;2005;NATIONAL TOTAL;NH3;Gg;31.58538969
BY;2005;NATIONAL TOTAL;NH3;Gg;113.7039
MK;2005;NATIONAL TOTAL;NH3;Gg;10.57177998
IE;2005;NATIONAL TOTAL;NH3;Gg;125.0211676
GB;2005;NATIONAL TOTAL;NH3;Gg;281.7284985
EE;2005;NATIONAL TOTAL;NH3;Gg;10.54747828
SK;2005;NATIONAL TOTAL;NH3;Gg;34.60581513
DE;2005;NATIONAL TOTAL;NH3;Gg;626.7045308
